Date Time (UT),Flare_ID,Date,Time (UT),GOES Class,STIX Coverage,HEK_flare_class,HEK_flare_tstart,HEK_flare_tpeak,HEK_flare_tend,HEK_flare_hgc_x,HEK_flare_hgc_y,HEK_flare_hpc_x,HEK_flare_hpc_y,start_UTC,end_UTC,peak_UTC,4-10 keV,10-15 keV,15-25 keV,25-50 keV,50-84 keV,att_in,bkg 4-10 keV,bkg 10-15 keV,bkg 15-25 keV,bkg 25-50 keV,bkg 50-84 keV,bkg_baseline_4-10 keV,hpc_x_solo,hpc_y_solo,hpc_x_earth,hpc_y_earth,visible_from_earth,hgs_lon,hgs_lat,hgc_lon,hgc_lat,solo_position_lat,solo_position_lon,solo_position_AU_distance,light_travel_time,file_request_id_used,GOES_class_time_of_flare,GOES_flux_time_of_flare,flare_id,earth_position_lon,earth_position_lat,earth_position_AU_distance
2021-04-17 16:46:00,20210417171700,2021-04-17,16:46,B9.0,Yes,B9.7,2021-04-17 16:21:00.000,2021-04-17 17:17:00.000,2021-04-17 18:25:00.000,-133.55919,-21.0,-891.46482,-337.966272,,,,,,,,,,,,,,,,,,,,,,,,,0.39441124744500594,-98.4290288738643,0.8433600555956609,,,,,,0.0,-5.393487530406729,1.0039817940399967
2021-05-05 22:30:00,20210505222934,2021-05-05,22:30,B5.0,Yes,,2021-05-05 22:27:46.000,2021-05-05 22:29:34.000,2021-05-05 22:31:22.000,-15.458804,15.591669,-960.0,268.8,2021-05-05T22:25:27.127,2021-05-05T22:38:03.129,2021-05-05 22:29:11.128,7935.0,607.0,247.0,927.0,495.0,False,247.0,49.0,67.0,863.0,463.0,245.40000000000003,58.953094,327.669861,,,False,-94.04003630338644,17.74884186625538,339.1323470689329,17.74884186625538,-0.3203796725749731,-97.3989740417573,0.912371839419592,48.158973,2105050010.0,B1.3,1.278810231042371e-07,2105052229.0,0.0,-5.130739158154649,1.0040390085746038
2021-05-07 19:00:00,20210507190400,2021-05-07,19:00,M4.0,Yes,M3.9,2021-05-07 18:43:00.000,2021-05-07 19:04:00.000,2021-05-07 19:19:00.000,-29.134596,17.0,-889.5756,288.975276,2021-05-07T18:45:55.192,2021-05-07T20:03:23.200,2021-05-07 19:00:15.193,311295.0,34815.0,3199.0,1471.0,543.0,False,247.0,49.0,67.0,863.0,463.0,249.20793665320977,425.995361,330.041718,-861.7744624046609,309.8772026346488,True,-72.18023844402728,17.974603846626046,336.4702793594355,17.974603846626046,-0.3813168408763782,-97.42660601355698,0.9175063775763868,45.828297,2105070020.0,M3.9,3.9084439777070656e-05,2105071900.0,0.0,-5.1040281410242745,1.004044825008026
2021-05-08 18:30:00,20210508184500,2021-05-08,18:30,C9.0,Yes,C8.6,2021-05-08 18:22:00.000,2021-05-08 18:45:00.000,2021-05-08 18:58:00.000,-26.163091,17.0,-803.73516,302.880852,2021-05-08T18:29:47.233,2021-05-08T18:34:23.234,2021-05-08 18:31:11.233,25599.0,3199.0,863.0,927.0,495.0,False,247.0,49.0,67.0,863.0,463.0,243.4774515336236,627.097473,309.225342,-778.5694896236528,303.5731109540537,True,-58.67970640323398,16.86504176661706,337.01678913834326,16.86504176661706,-0.4130974445971724,-97.44807544954584,0.920076798220401,44.652753,2105080002.0,C3.6,3.600250465751742e-06,2105081831.0,0.0,-5.089922322989046,1.0040478966076984
2021-05-09 13:55:00,20210509135510,2021-05-09,13:55,C4.0,Yes,,2021-05-09 13:53:10.000,2021-05-09 13:55:10.000,2021-05-09 13:55:34.000,-27.194765,14.40804,-729.6,268.8,2021-05-09T13:46:11.348,2021-05-09T15:22:55.358,2021-05-09 13:55:11.349,13823.0,1343.0,991.0,1343.0,607.0,False,271.0,49.0,67.0,863.0,463.0,247.0,764.997009,305.295288,-672.9098845981061,309.001727720203,True,-47.514358492014594,16.730236343260913,337.4947836399913,16.730236343260916,-0.439105272316969,-97.46913785688632,0.9221234611191288,43.735192,2105090024.0,C4.0,4.038655333715724e-06,2105091355.0,0.0,-5.078267515889132,1.0040504344896974
2021-05-17 19:05:00,20210517190544,2021-05-17,19:05,B5.0,Yes,,2021-05-17 19:04:32.000,2021-05-17 19:05:44.000,2021-05-17 19:09:08.000,-158.903198,15.869147,-883.2,268.8,,,,,,,,,,,,,,,,,,,,,,,,,-0.627283281166066,-97.84270834409811,0.9390023312942951,,,,,,0.0,-4.9599187021614695,1.0040762054287928
2021-05-21 19:25:00,20210521192658,2021-05-21,19:25,C5.0,Yes,,2021-05-21 19:23:46.000,2021-05-21 19:26:58.000,2021-05-21 19:31:22.000,-164.804421,19.651113,-422.4,345.6,2021-05-21T19:20:30.799,2021-05-21T19:36:54.801,2021-05-21 19:27:30.800,25599.0,2175.0,183.0,927.0,543.0,False,247.0,53.0,67.0,863.0,463.0,250.6146032884782,724.123413,282.048004,-706.5519263618626,273.4586456563137,True,-50.50751300079827,15.532781456537084,172.7425060354657,15.532781456537082,-0.8100452761001702,-98.06868089724406,0.9449042502513594,33.649942,2105210002.0,C4.8,4.818649358639959e-06,2105211927.0,0.0,-4.902094852343558,1.0040887968090102
2021-05-22 16:10:00,20210522161800,2021-05-22,16:10,C1.0,Yes,C1.8,2021-05-22 16:03:00.000,2021-05-22 16:18:00.000,2021-05-22 16:25:00.000,-167.0483,18.0,-294.503244,320.389818,2021-05-22T16:04:34.924,2021-05-22T16:41:34.931,2021-05-22 16:16:54.925,4351.0,335.0,107.0,927.0,543.0,False,271.0,49.0,67.0,863.0,463.0,248.6,761.335754,281.605469,-671.0802938977722,273.9767694307998,True,-47.13826712283856,15.549776957565744,164.63319926831832,15.549776957565747,-0.8347931605879285,-98.12545134673384,0.9459352690308026,33.215965,2105220053.0,C1.8,1.8050195649266243e-06,2105221616.0,0.0,-4.88963971514237,1.0040915089661677
2021-05-22 17:10:00,20210522170946,2021-05-22,17:10,M1.0,Yes,,2021-05-22 17:07:58.000,2021-05-22 17:09:46.000,2021-05-22 17:12:58.000,-166.10387,19.611645,-268.8,345.6,2021-05-22T17:04:58.929,2021-05-22T17:44:58.933,2021-05-22 17:10:34.930,86015.0,7935.0,1087.0,927.0,543.0,False,271.0,49.0,67.0,863.0,463.0,248.6,939.766052,335.364197,-301.2089548557997,337.87470996705497,True,-19.58037357064393,19.131457918960614,191.6980341105645,19.131457918960614,-0.8358516340007176,-98.1279173730502,0.9459778162523468,33.198127,2105220060.0,M1.2,1.1896459909621626e-05,2105221710.0,0.0,-4.889039467566336,1.0040916396725368
2021-05-22 21:30:00,20210522213246,2021-05-22,21:30,M1.4,Yes,,2021-05-22 21:30:58.000,2021-05-22 21:32:46.000,2021-05-22 21:37:46.000,-163.433287,19.590066,-192.0,345.6,2021-05-22T21:30:06.956,2021-05-22T22:13:42.960,2021-05-22 21:35:42.958,77823.0,5887.0,927.0,1087.0,543.0,False,271.0,53.0,67.0,863.0,463.0,252.66221568172384,757.712036,310.685852,-661.9424682480749,300.9396312470086,True,-46.84188786651822,17.267826059391282,162.000614139393,17.267826059391282,-0.8410754017000036,-98.14013240180492,0.9461859132110726,33.107213,2105220031.0,M1.5,1.4857590940664522e-05,2105222135.0,0.0,-4.886438394737169,1.0040922060668025
2021-05-22 23:11:00,20210522231300,2021-05-22,23:11,C7.0,Yes,C6.8,2021-05-22 23:05:00.000,2021-05-22 23:13:00.000,2021-05-22 23:17:00.000,-165.92534,18.0,-218.850576,320.58255,2021-05-22T22:57:34.964,2021-05-22T23:25:26.967,2021-05-22 23:11:38.966,29695.0,2431.0,271.0,927.0,543.0,False,271.0,53.0,67.0,863.0,463.0,252.66221568172384,948.382568,332.798706,-257.708605122054,336.3130587548114,True,-16.65131775582796,19.030024216050407,191.30979489707417,19.030024216050407,-0.8429632720754913,-98.14456511761318,0.9462603475027026,33.080777,2105220032.0,C6.9,6.877626674395287e-06,2105222311.0,0.0,-4.885427977984357,1.0040924260891906
2021-05-23 17:00:00,20210523170305,2021-05-23,17:00,C2.0,Yes,,2021-05-23 17:01:29.000,2021-05-23 17:03:05.000,2021-05-23 17:08:41.000,-164.27244,19.647312,-38.4,345.6,2021-05-23T17:00:07.072,2021-05-23T17:13:59.074,2021-05-23 17:04:39.073,2687.0,431.0,215.0,927.0,543.0,False,271.0,53.0,67.0,863.0,463.0,250.1545609778167,936.228149,375.25061,-220.9470961478073,375.45603241884106,True,-14.471724220106466,21.64348993333645,183.63101194077265,21.64348993333645,-0.8639975448356196,-98.19459579196604,0.9470616860428076,32.749247,2105230012.0,C2.3,2.292310227858252e-06,2105231704.0,0.0,-4.874733567005867,1.0040947548409989
2021-08-20 15:55:00,20210820155700,2021-08-20,15:55,C3.0,Yes,C3.0,2021-08-20 15:50:00.000,2021-08-20 15:57:00.000,2021-08-20 16:01:00.000,101.29857,0.0,0.0,-114.145512,2021-08-20T15:42:53.969,2021-08-20T16:58:01.976,2021-08-20 15:53:17.970,29695.0,3711.0,1343.0,1215.0,543.0,False,303.0,49.0,67.0,799.0,463.0,244.94447953696795,-295.041656,518.6651,,,False,-93.66241615994494,19.291138641419767,7.527591578789006,19.291138641419767,-1.3294849229752004,-81.4255694166709,0.6546554029089697,178.189199,2108200014.0,C3.1,3.0900177989678923e-06,2108201553.0,0.0,-3.593255012953576,1.0043738020466988
2021-08-20 21:45:00,20210820215244,2021-08-20,21:45,C1.4,Yes,,2021-08-20 21:40:44.000,2021-08-20 21:52:44.000,2021-08-20 22:11:44.000,10.488849,21.242174,-883.2,345.6,2021-08-20T21:29:10.005,2021-08-20T22:24:18.010,2021-08-20 21:45:30.007,5375.0,495.0,123.0,927.0,495.0,False,271.0,49.0,67.0,799.0,463.0,245.2308864442687,-228.629807,549.127747,-888.057814450236,331.2334103614207,True,-90.67019995577198,20.5191790482522,7.287342278226734,20.519179048252205,-1.3123190924071588,-81.16197610997813,0.6533450179848006,178.832122,2108200170.0,C1.5,1.481672256886668e-06,2108202145.0,0.0,-3.5897535687604636,1.0043745645005182
2021-08-21 18:41:00,20210821184200,2021-08-21,18:41,B3.9,Yes,B3.9,2021-08-21 18:37:00.000,2021-08-21 18:42:00.000,2021-08-21 18:46:00.000,86.550802,0.0,0.0,-114.85578,2021-08-21T18:37:06.033,2021-08-21T18:42:06.033,2021-08-21 18:38:42.033,1983.0,543.0,335.0,863.0,495.0,False,247.0,49.0,67.0,799.0,431.0,245.0109724701938,133.639023,521.261536,-864.8855179669335,282.4017544255611,True,-74.75106948031436,19.25470291189627,11.704968479949608,19.25470291189627,-1.24986629089653,-80.20811760084615,0.6487532787975846,181.019383,2108210017.0,B4.0,3.980186136232078e-07,2108211838.0,0.0,-3.577188386170304,1.0043773006205101
2021-08-21 21:57:00,20210821215901,2021-08-21,21:57,B3.9,Yes,,2021-08-21 20:50:22.000,2021-08-21 21:59:01.000,2021-08-21 22:31:28.000,121.806375,12.145532,553.1,108.5,,,,,,,,,,,,,,,,,,,,,,,,,-1.2399794374074289,-80.05501593568275,0.6480325525390918,,,,,,0.0,-3.5752275774221567,1.0043777275946488
2021-08-21 22:29:00,20210821222956,2021-08-21,22:29,B4.7,Yes,,2021-08-21 22:28:08.000,2021-08-21 22:29:56.000,2021-08-21 22:32:56.000,6.334002,18.007976,-883.2,268.8,2021-08-21T22:08:30.055,2021-08-21T22:34:22.057,2021-08-21 22:26:10.056,1855.0,303.0,151.0,927.0,495.0,False,247.0,49.0,67.0,799.0,431.0,245.0109724701938,194.274048,523.670166,-852.7338833301328,279.0412791961339,True,-72.09130635572205,19.3449183807081,12.277149637436532,19.344918380708098,-1.2383012199297891,-80.03232019117257,0.6479320200131724,181.419524,2108210130.0,B4.7,4.718359605249134e-07,2108212226.0,0.0,-3.574907445381647,1.0043777973047123
2021-08-26 18:12:00,20210826181632,2021-08-26,18:12,C3.0,Yes,,2021-08-26 17:53:20.000,2021-08-26 18:16:32.000,2021-08-26 18:58:56.000,8.61811,18.545032,-192.0,192.0,2021-08-26T17:47:56.661,2021-08-26T19:11:40.670,2021-08-26 18:11:08.663,7423.0,495.0,231.0,927.0,543.0,False,247.0,49.0,67.0,799.0,463.0,245.4815573292944,1297.429688,556.867188,-153.19117525801994,228.32733745252287,True,-9.898594027370848,20.837918976318942,10.739102772691616,20.837918976318942,-0.8522094260859124,-74.27817127944866,0.6248791588999003,192.413183,2108260027.0,C3.1,3.0546241305273725e-06,2108261811.0,0.0,-3.5054487967163146,1.0043929222100496
2021-08-26 23:20:00,20210826232122,2021-08-26,23:20,C3.9,Yes,,2021-08-26 23:19:22.000,2021-08-26 23:21:22.000,2021-08-26 23:27:10.000,-1.239523,-30.551486,-268.8,-576.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.8338741168870987,-74.0053846631507,0.6239494955657907,,,,,,0.0,-3.502367525826383,1.0043935931694108
2021-08-27 21:00:00,20210827205817,2021-08-27,21:00,C7.3,Yes,,2021-08-27 20:40:27.000,2021-08-27 20:58:17.000,2021-08-27 21:28:21.000,1.0672016,-27.668193,-74.6,-543.1,,,,,,,,,,,,,,,,,,,,,,,,,-0.7543834064893908,-72.84176932254817,0.6201572441322637,,,,,,0.0,-3.489362161680445,1.00439642514074
2021-08-29 17:21:00,20210829172426,2021-08-29,17:21,C2.9,Yes (occulted?),,2021-08-29 16:58:44.000,2021-08-29 17:24:26.000,2021-08-29 17:52:51.000,2.28278599999999,-25.549129,301.6,-508.1,2021-08-29T17:04:56.697,2021-08-29T17:48:52.701,2021-08-29 17:18:52.698,17407.0,1983.0,463.0,927.0,495.0,False,271.0,53.0,67.0,799.0,431.0,247.36933933522084,1450.562622,-688.391541,297.0900936033429,-519.8147842079045,True,19.643023265761595,-25.38871175422417,1.1247119697992856,-25.38871175422417,-0.5856199070354906,-70.38806303154314,0.6129434233907368,198.048424,2108290021.0,C3.0,2.9934315080026863e-06,2108291718.0,0.0,-3.462741181686445,1.0044022219682067
2021-08-30 16:12:00,20210830161441,2021-08-30,16:12,C2.0,Yes (occulted),,2021-08-30 16:14:05.000,2021-08-30 16:14:41.000,2021-08-30 16:16:05.000,0.148808999999972,-31.147013,422.4,-576.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.49604302300147485,-69.08371852677749,0.6095113259437797,,,,,,0.0,-3.4490255245756063,1.0044052086087394
2021-08-30 18:23:00,20210830182444,2021-08-30,18:23,B7.0,Yes (occulted),,2021-08-30 18:22:32.000,2021-08-30 18:24:44.000,2021-08-30 18:28:56.000,3.37338799999998,-25.847736,499.2,-499.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.48737577185267617,-68.95802022824898,0.6091952557977284,,,,,,0.0,-3.4477149840347767,1.0044054939843117
2021-08-30 20:47:00,20210830205200,2021-08-30,20:47,B8.0,Yes (occulted),B7.8,2021-08-30 20:44:00.000,2021-08-30 20:52:00.000,2021-08-30 21:03:00.000,-2.52629999999999,-26.0,441.167874,-506.181108,2021-08-30T20:42:36.181,2021-08-30T21:03:52.183,2021-08-30 20:47:36.182,1727.0,183.0,99.0,863.0,495.0,False,271.0,49.0,67.0,799.0,431.0,240.6300732915225,1416.554321,-714.291138,309.69764418511176,-528.815250053761,True,21.1749193280412,-26.76043251025188,347.53119267057144,-26.76043251025188,-0.4774898696854989,-68.81909161920811,0.608851941013094,199.950072,2108300025.0,B7.8,7.817778282515064e-07,2108302047.0,0.0,-3.4462743898524835,1.0044058076795974
2021-09-08 17:24:00,20210908172434,2021-09-08,17:24,C8.3,Yes,,2021-09-08 17:18:58.000,2021-09-08 17:24:34.000,2021-09-08 17:33:58.000,-162.467121,-14.107029,-192.0,-345.6,2021-09-08T17:13:01.900,2021-09-08T18:08:45.906,2021-09-08 17:24:25.901,126975.0,14847.0,3711.0,1343.0,543.0,False,247.0,49.0,67.0,799.0,431.0,233.6666666666667,1128.004395,-474.074097,-156.32983252895065,-383.86665917665295,True,-9.819453518320358,-16.52869760496813,199.5319786101172,-16.52869760496813,0.4165105100369938,-55.71859871557831,0.5885211184220169,209.026439,2109080016.0,C8.3,8.337455255968962e-06,2109081724.0,0.0,-3.318651751076237,1.0044335980320944
2021-09-20 19:24:00,20210920192500,2021-09-20,19:24,B4.0,Yes,B4.0,2021-09-20 19:17:00.000,2021-09-20 19:25:00.000,2021-09-20 19:29:00.000,-1.028279,-29.0,-650.61768,-525.553338,2021-09-20T19:16:04.096,2021-09-20T19:26:00.097,2021-09-20 19:21:40.097,1343.0,167.0,99.0,927.0,495.0,False,247.0,49.0,61.0,799.0,431.0,227.2666666666667,-327.989014,-829.442993,-644.6909071733244,-531.2664857538944,True,-50.58362202615723,-29.359368201077185,359.2621945589483,-29.359368201077185,1.540617674561741,-37.12733228700614,0.5970272144315592,203.132565,2109200027.0,B4.1,4.067843235588953e-07,2109201921.0,0.0,-3.1445799540465735,1.0044715028791156
2021-09-20 21:00:00,20210920210000,2021-09-20,21:00,B2.5,Yes,B2.5,2021-09-20 20:55:00.000,2021-09-20 21:00:00.000,2021-09-20 21:04:00.000,-1.9266,-29.0,-650.62998,-525.549,2021-09-20T20:53:36.084,2021-09-20T20:58:24.085,2021-09-20 20:56:40.084,1727.0,199.0,91.0,863.0,495.0,False,247.0,49.0,61.0,799.0,431.0,227.2666666666667,-322.003876,-832.940796,-640.773768048035,-533.7535321789766,True,-50.259791524071375,-29.506945991430683,358.7151942345566,-29.506945991430683,1.5456945002748763,-37.03027986353089,0.5971878599140292,203.043704,2109200028.0,B2.6,2.599948913939443e-07,2109202056.0,0.0,-3.143619557925045,1.004471712009306
2021-09-20 21:52:00,20210920214208,2021-09-20,21:52,B3.3,Yes,,2021-09-20 21:41:32.000,2021-09-20 21:42:08.000,2021-09-20 21:43:32.000,-1.292753,-27.010329,-652.8,-499.2,2021-09-20T21:34:52.089,2021-09-20T21:59:08.091,2021-09-20 21:38:44.089,2175.0,367.0,151.0,927.0,495.0,False,247.0,49.0,61.0,799.0,431.0,227.2666666666667,-306.382385,-833.708008,-634.1518374560401,-535.1216628013336,True,-49.569280390741255,-29.536160488421284,359.02009435139223,-29.536160488421284,1.5479377494430235,-36.9873324360986,0.5972593660075508,203.003103,2109200046.0,B3.3,3.334563700718718e-07,2109202138.0,0.0,-3.1430993433591907,1.0044718252881593
2021-09-21 20:24:00,20210921202444,2021-09-21,20:24,B5.1,Yes,,2021-09-21 20:23:44.000,2021-09-21 20:24:44.000,2021-09-21 20:27:56.000,-5.945751,-26.272054,-576.0,-499.2,2021-09-21T20:16:00.122,2021-09-21T20:27:56.124,2021-09-21 20:20:36.123,1983.0,303.0,183.0,863.0,495.0,False,247.0,49.0,67.0,799.0,431.0,236.8666666666667,-146.036041,-784.949585,-562.6517978510819,-518.3020363979587,True,-41.47792563943045,-27.561969430857847,354.62790376115606,-27.561969430857847,1.618943869627451,-35.606630092008004,0.5996961834385646,201.655662,2109210115.0,B5.1,5.118644708090869e-07,2109212020.0,0.0,-3.129573764647503,1.0044747705383417
2021-09-22 20:12:00,20210922201335,2021-09-22,20:12,C1.1,Yes,,2021-09-22 20:12:35.000,2021-09-22 20:13:35.000,2021-09-22 20:14:59.000,-7.86584,-30.978515,-422.4,-576.0,2021-09-22T20:07:04.072,2021-09-22T20:18:20.074,2021-09-22 20:10:16.073,6399.0,1471.0,1215.0,1471.0,543.0,False,247.0,49.0,67.0,799.0,431.0,242.7186661201564,147.970734,-786.664124,-401.1072290451266,-534.2956133989546,True,-28.192652492751392,-27.713355149263297,354.8086001790886,-27.713355149263297,1.6900381425355435,-34.17856161447679,0.6025042515347724,200.11482,2109220064.0,C1.1,1.1058975815103622e-06,2109222010.0,0.0,-3.115287872339526,1.0044778813499247
2021-09-23 15:24:00,20210923152609,2021-09-23,15:24,M1.9,Yes,,2021-09-23 15:03:25.000,2021-09-23 15:26:09.000,2021-09-23 15:35:23.000,-1.834879,-30.264727,-207.9,-577.7,2021-09-23T15:20:04.190,2021-09-23T16:39:08.201,2021-09-23 15:24:44.191,344063.0,38911.0,6399.0,2687.0,735.0,False,271.0,49.0,67.0,799.0,431.0,233.6666666666667,412.906555,-834.307434,-224.8926060833037,-571.9487576019571,True,-15.680876014646856,-29.86235592705792,356.73864475133297,-29.862355927057926,1.7448070255925638,-33.04251509968259,0.6049537312081248,198.7701,2109230075.0,M1.9,1.8943426766782068e-05,2109231524.0,0.0,-3.1037631188809707,1.0044803909122104
2021-09-23 20:40:00,20210923204100,2021-09-23,20:40,C1.0,Yes,C1.0,2021-09-23 20:34:00.000,2021-09-23 20:41:00.000,2021-09-23 20:46:00.000,-5.3316145,-27.0,-221.248812,-532.982016,2021-09-23T20:32:40.122,2021-09-23T20:49:08.124,2021-09-23 20:37:20.123,4863.0,799.0,367.0,927.0,495.0,False,271.0,49.0,67.0,799.0,431.0,242.8065039970336,436.875244,-776.755859,-216.59682717500252,-540.0882678563837,True,-14.740253571688186,-27.492503314808207,354.8140728920252,-27.49250331480821,1.759225184426427,-32.73766087744838,0.6056443735258189,198.408637,2109230072.0,C1.1,1.0637852483341703e-06,2109232037.0,0.0,-3.1006018149809647,1.0044810792990873
2021-09-24 21:16:00,20210924211600,2021-09-24,21:16,B2.0,Yes,B2.5,2021-09-24 21:11:00.000,2021-09-24 21:16:00.000,2021-09-24 21:20:00.000,-3.86905999999999,0.0,0.0,-116.542038,2021-09-24T21:12:04.274,2021-09-24T21:15:56.275,2021-09-24 21:13:20.274,2431.0,607.0,271.0,927.0,495.0,False,247.0,49.0,67.0,799.0,431.0,242.23212854721928,695.62384,-764.848145,-25.356775949243456,-540.3902805489521,True,-1.7030337145893668,-27.28788833093201,354.3229677961316,-27.28788833093201,1.8249066538690897,-31.314763907377085,0.6090595319726982,196.561966,2109240051.0,B2.5,2.5203738118761976e-07,2109242113.0,0.0,-3.0858357246122234,1.0044842946757655
2021-09-25 19:15:00,20210925191700,2021-09-25,19:15,C1.7,Yes,C1.7,2021-09-25 19:11:00.000,2021-09-25 19:17:00.000,2021-09-25 19:21:00.000,-15.96716,0.0,0.0,-116.034576,2021-09-25T19:09:40.409,2021-09-25T19:31:36.412,2021-09-25 19:13:48.410,12799.0,1215.0,399.0,927.0,495.0,False,247.0,49.0,67.0,799.0,431.0,242.00761193876053,907.074036,-754.103394,152.76777482461665,-537.1050385790562,True,10.303338523478482,-27.19235647022053,354.226987974822,-27.19235647022053,1.8802859154309493,-30.065855681426623,0.6123250329044513,194.800056,2109250079.0,C1.7,1.7193410712934565e-06,2109251913.0,0.0,-3.072640282067239,1.004487168037445
2021-10-11 19:21:00,20211011192405,2021-10-11,19:21,B2,Yes,,2021-10-11 19:23:17.000,2021-10-11 19:24:05.000,2021-10-11 19:33:41.000,154.820137,17.146626,345.6,192.0,,,,,,,,,,,,,,,,,,,,,,,,,2.361234654656324,-12.570467543950656,0.6938763589468682,,,,,,0.0,-2.84208518813939,1.0045373723537927
